what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591593461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591595251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591604321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591606586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591762656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591764136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591778266
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335591786708
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1335591786708
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335591792793
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335591795473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335591795533
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1335591800843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1335591800943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591806567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591832292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591833167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591932967
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335591942367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335591942562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335591951752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592009797
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.generate.javadoc",1335592009812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592014878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592119975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592144990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592145760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592147270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592151365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592167270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592427215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592428130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592429030
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335592433175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592441345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592442795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592443745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592444455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592445095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592445560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592446045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592446615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592447280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592447995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592448670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592449300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592449965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592450710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592530506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592567936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592568886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592569776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592570791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592586706
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1335592591886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1335592591886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335592599316
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1335592599381
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1335592599456
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1335592601956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1335592606146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592607351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592612416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335592613361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335593003223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335593004753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595902979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595906279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595907039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595907759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595913334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595943259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335595992584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335599791717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335599793177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335604592221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335604593576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335604594811
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335604595161
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1335604596046
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1335604596066
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1335604596081
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1335604596146
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1335604596161
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1335604596186
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1335604596186
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1335604596186
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1335604596241
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1335604596241
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1335604596241
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1335604596241
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1335604596241
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1335604596271
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1335604596306
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1335604596306
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1335604596306
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1335604596331
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1335604596356
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1335604596421
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1335604596436
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1335604596451
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1335604596466
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1335604596481
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1335604596481
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1335604596481
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1335604596511
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1335604596511
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1335604596511
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1335604596511
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1337302833604
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1337302833605
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1337302833648
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1337302833663
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1337302833698
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1337302833711
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1337302833786
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1337302833798
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1337302833801
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1337302833825
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1337302833827
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1337302833840
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1337302833842
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337302833851
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1337302833857
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1337302833866
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1337302833923
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1337302833947
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1337302833964
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1337302833972
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1337302833980
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1337302833991
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1337302834008
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1337302834016
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1337302834034
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1337302834046
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1337302834064
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1337302834078
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1337302834108
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1337302834109
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1337302834117
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1337302834140
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1337302834179
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1337302834194
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1337302834208
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1337302834227
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1337302834241
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1337302834335
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1337302834345
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1337302834355
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1337302834364
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1337302834374
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1337302834398
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1337302834428
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1337302834428
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1337302834437
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1337302834437
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1337302834455
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1337302834496
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1337302834505
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1337302834512
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1337302834521
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1337302834535
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1337302834535
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1337302834552
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1337302834606
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1337302834645
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1337302834653
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1337302834711
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1337302834726
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1337302834772
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1337302834779
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1337302834794
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1337302834844
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1337302834858
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1337302834858
