what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1335587096721
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1335587096736
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1335587096750
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1335587096769
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1335587096780
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1335587096794
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1335587096812
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1335587096831
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1335587096875
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1335587096889
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1335587096904
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1335587096927
os,sysinfo,,,"win32",1335587096931
arch,sysinfo,,,"x86_64",1335587096931
ws,sysinfo,,,"win32",1335587096931
locale,sysinfo,,,"zh_CN",1335587096931
processors,sysinfo,,,"4",1335587096931
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1335587096931
java.runtime.version,sysinfo,,,"1.7.0_03-b05",1335587096931
java.specification.name,sysinfo,,,"Java Platform API Specification",1335587096931
java.specification.vendor,sysinfo,,,"Oracle Corporation",1335587096931
java.specification.version,sysinfo,,,"1.7",1335587096931
java.vendor,sysinfo,,,"Oracle Corporation",1335587096931
java.version,sysinfo,,,"1.7.0_03",1335587096931
java.vm.info,sysinfo,,,"mixed mode",1335587096931
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1335587096931
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1335587096931
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1335587096931
java.vm.specification.version,sysinfo,,,"1.7",1335587096931
java.vm.vendor,sysinfo,,,"Oracle Corporation",1335587096931
java.vm.version,sysinfo,,,"22.1-b02",1335587096931
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1335587096955
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1335587098040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587099911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587131237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587134179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587141852
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335587143286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587161176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587187948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587190090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587224634
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335587233382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335587233495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335587240274
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1335587254539
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335587254719
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1335587255170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587255334
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1335587255403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587257040
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335587259273
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335587262317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335587263306
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335587273859
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335587275943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587284247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587411672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587414356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587454483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587454833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587455988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335587457257
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1335587460657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587495856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587496044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587499261
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1335587509066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587538299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587539372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587582948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335587583980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588006206
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1335588010181
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1335588010191
started,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1335588010421
started,bundle,org.eclipse.equinox.http.servlet,1.1.200.v20110502,"org.eclipse.equinox.http.servlet",1335588010551
started,bundle,org.eclipse.equinox.http.registry,1.1.100.v20110502,"org.eclipse.equinox.http.registry",1335588010766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.helpContents",1335588010901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588010956
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1335588011406
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.300.v20110502,"org.eclipse.equinox.jsp.jasper",1335588011501
started,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1335588012666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588039466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588046036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588073379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588099604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588103919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588135329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588138679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588148709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588151864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588162954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588173924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588192294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1335588192309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588245854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588320529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588396329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588398189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588414619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588472189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588473159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588486000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588493585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588504545
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335588507175
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1335588509495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588513435
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1335588534592
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1335588534697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588535122
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335588535529
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335588535624
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335588536799
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335588537879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588542424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588572854
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335588574739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588577449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588583179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1335588583189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588583954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588585684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335588586889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588590259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588596149
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1335588608619
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1335588609029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588609224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588613669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588636219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588644654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588648429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588666494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335588671229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588726129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588726239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588732679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588732769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588735669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588745104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588755519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588772829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588806559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335588833064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335588835054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588854995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588896342
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1335588901302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588901347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588902772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588923557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588932977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335588937812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335588939762
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335588943782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335588945917
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1335588950727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588950747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588952112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588954217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588956907
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335588958887
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1335588966322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588969982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588972377
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1335588972382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335588974402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588975452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588977357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588979252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335588990107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335588999467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335589013692
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1335589013917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335589015127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589020217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589021482
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589023212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589025032
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589025532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589025927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589027437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589046937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589060272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589067187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589082962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1335589096162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335589098672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335589101112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589103812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589105027
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589106187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589106717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589120802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589145817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589153557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589175147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589205068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589209923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589210048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589227903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589228898
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589230068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589233388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589265468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589266388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589285698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589286638
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589287673
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589290018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589300448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589326923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589327918
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589328943
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589331888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1335589338628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589384578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589385693
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589386838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589392528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1335589395708
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1335589398268
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1335589398288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1335589400808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589403943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589404833
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589405913
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589406838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335589411468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335589411628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335589411763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335589412128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1335589412298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589418963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589419928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589432248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589433138
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589434613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589437088
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1335589439328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335589441573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589443348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589444933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589445873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589447028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589448003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589546568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589548388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335589654453
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335589656838
