what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303174618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303185795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303187153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303552263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303553405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303558156
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337303564115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303572188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303576212
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1337303578776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303589259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303607035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303618486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303634899
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1337303649654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303649789
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1337303718854
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1337303718871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303719516
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337303719689
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337303719804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303804849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303804937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303805633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303807555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303808616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303830232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303834245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303835049
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1337303870455
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1337303870499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337303891769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303892811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337303958471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337304014895
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337304024641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337304034825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304053440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337304071823
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1337304079323
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1337304079367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304091019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304091232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304105121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304105249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304105448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304105625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304105785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304105944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337304106168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337304137400
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337304141741
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1337304148238
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1337304160297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337304160373
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337304160748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337304161633
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337304163940
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1337304169551
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337304170347
opened,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1337304170431
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1337304170845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304197648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304214529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304221856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304311397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304345016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304616567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304620686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304622166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304624466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304673450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304674520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304722230
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337304724803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337304733715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304739541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304739578
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1337304749942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337304752396
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1337304766881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304773448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304773497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304773567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304775478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304779446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304793530
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1337304793535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337304798173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304804960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304998154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337304998899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305003013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305003650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305443939
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337305447976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305497938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305500468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305504146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305544919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305546232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305556544
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337305559066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337305566363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337305571515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305583223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305583397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305647259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305825152
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337305828358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305832978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305833012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305833156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305835004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305835015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305841478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337305876107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306015345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306019541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306020094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306037269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306059196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306072145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306079063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306084511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306131484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306131565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306131711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337306135930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306195933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306199495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306200644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306254921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337306285178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337306302853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307304060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307307249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307388299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307412954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307413105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307413265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307413433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307413609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307413777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307413937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307414097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307414249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307414401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307414619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307414809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337307416146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307423581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307423772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307475032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307497224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307514117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307565402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337307572407
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337307615490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307643041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307683849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307694191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307696324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307703160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307725215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307765597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307771501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307773986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307774972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307775323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307775387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307775875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307817503
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337307828501
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337307840405
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337307850838
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337307869994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337307912992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308571462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308575024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308582644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308582653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308902945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308906021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308907171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308907261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308909255
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337308910389
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1337308913889
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1337308913990
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1337308914033
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1337308914126
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1337308914324
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1337308914421
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1337308914421
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1337308914441
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1337310724426
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1337310724427
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1337310724432
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1337310724471
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1337310724496
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1337310724514
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1337310724565
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1337310724581
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1337310724582
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1337310724621
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1337310724643
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1337310724644
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1337310724760
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1337310724774
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337310724879
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1337310724894
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1337310724907
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1337310724928
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1337310725134
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1337310725182
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1337310725317
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1337310725339
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1337310725380
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1337310725414
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1337310725441
